,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
43196,29,technician,single,tertiary,no,2489.0,yes,no,cellular,3,mar,355.0,1,86,5,failure,yes
43197,68,retired,married,secondary,no,1146.0,no,no,cellular,3,mar,153.0,2,110,3,success,yes
43198,38,admin.,married,secondary,no,1559.0,no,no,cellular,3,mar,136.0,2,280,1,failure,yes
43199,34,admin.,married,secondary,no,5320.0,no,no,cellular,3,mar,114.0,6,467,5,other,no
43200,23,student,single,secondary,no,287.0,no,no,telephone,3,mar,700.0,3,180,1,other,no
43201,66,housemaid,divorced,primary,no,3701.0,no,no,telephone,3,mar,834.0,1,-1,0,unknown,yes
43202,47,management,married,tertiary,no,0.0,yes,no,cellular,4,mar,194.0,2,181,3,failure,no
43203,63,retired,married,secondary,no,2896.0,no,no,cellular,4,mar,180.0,2,-1,0,unknown,yes
43204,32,management,single,tertiary,no,354.0,no,no,cellular,4,mar,177.0,2,133,5,other,yes
43205,34,student,single,unknown,no,242.0,no,no,telephone,4,mar,364.0,2,244,2,failure,no
43206,32,management,married,tertiary,no,2667.0,yes,no,cellular,4,mar,251.0,1,181,4,failure,yes
43207,42,management,married,tertiary,no,144.0,no,no,cellular,4,mar,148.0,1,87,4,failure,yes
43208,39,technician,married,tertiary,no,508.0,no,no,cellular,4,mar,431.0,1,122,3,failure,no
43209,30,management,married,tertiary,no,359.0,no,no,cellular,4,mar,117.0,2,-1,0,unknown,no
43210,58,housemaid,single,secondary,no,11494.0,no,no,telephone,4,mar,220.0,7,-1,0,unknown,no
43211,26,admin.,single,tertiary,no,760.0,yes,no,cellular,4,mar,456.0,2,281,5,success,yes
43212,63,unknown,married,secondary,no,367.0,no,no,telephone,4,mar,262.0,1,178,6,failure,no
43213,73,retired,single,secondary,no,1050.0,no,no,cellular,4,mar,562.0,3,181,2,failure,yes
43214,70,retired,divorced,secondary,no,6850.0,no,no,telephone,5,mar,252.0,3,183,1,failure,no
43215,68,retired,married,tertiary,no,2820.0,no,no,cellular,5,mar,158.0,1,92,3,success,no
43216,26,student,single,secondary,no,5296.0,no,no,cellular,5,mar,229.0,1,205,1,failure,yes
43217,33,management,married,tertiary,no,1390.0,no,no,cellular,5,mar,77.0,1,179,5,failure,no
43218,60,admin.,married,secondary,no,12980.0,no,no,cellular,5,mar,115.0,1,-1,0,unknown,yes
43219,25,blue-collar,single,secondary,no,509.0,no,no,cellular,5,mar,418.0,1,-1,0,unknown,yes
43220,64,retired,married,tertiary,no,1644.0,no,no,telephone,5,mar,341.0,4,179,4,success,yes
43221,26,student,single,tertiary,no,294.0,no,no,cellular,5,mar,87.0,1,91,2,success,yes
43222,27,admin.,single,secondary,no,3529.0,no,yes,cellular,5,mar,162.0,1,179,2,failure,no
43223,68,retired,married,primary,no,451.0,no,no,cellular,5,mar,373.0,1,-1,0,unknown,yes
43224,30,blue-collar,married,primary,no,201.0,yes,no,cellular,5,mar,116.0,7,186,13,success,no
43225,30,technician,married,tertiary,no,3192.0,yes,no,cellular,5,mar,172.0,2,-1,0,unknown,no
43226,39,services,married,secondary,no,53.0,no,no,unknown,5,mar,257.0,1,394,1,failure,yes
43227,54,housemaid,married,tertiary,no,2473.0,no,no,cellular,5,mar,607.0,2,-1,0,unknown,yes
43228,40,unemployed,single,secondary,no,334.0,no,no,cellular,5,mar,219.0,1,91,6,other,yes
43229,46,admin.,married,secondary,no,0.0,yes,no,cellular,5,mar,135.0,1,-1,0,unknown,no
43230,64,retired,married,secondary,no,1220.0,no,no,cellular,5,mar,84.0,1,88,1,failure,no
43231,37,management,married,tertiary,no,6771.0,no,no,cellular,5,mar,319.0,1,-1,0,unknown,yes
43232,36,services,married,secondary,no,52.0,yes,no,cellular,5,mar,498.0,2,179,7,success,yes
43233,33,management,divorced,tertiary,no,2240.0,no,no,cellular,8,mar,264.0,2,278,1,success,yes
43234,34,admin.,married,tertiary,no,798.0,yes,no,cellular,8,mar,284.0,2,-1,0,unknown,no
43235,32,unemployed,single,primary,no,1429.0,no,no,cellular,8,mar,150.0,4,-1,0,unknown,no
43236,49,self-employed,divorced,tertiary,no,3293.0,no,no,cellular,8,mar,111.0,3,585,6,other,no
43237,51,management,married,tertiary,no,2635.0,no,no,cellular,8,mar,209.0,2,188,3,success,no
43238,83,retired,married,tertiary,no,4761.0,no,no,telephone,8,mar,659.0,1,-1,0,unknown,yes
43239,45,student,single,unknown,no,1527.0,no,no,cellular,8,mar,132.0,1,-1,0,unknown,yes
43240,31,technician,married,tertiary,no,1570.0,yes,no,cellular,8,mar,277.0,4,286,1,failure,yes
43241,38,student,single,unknown,no,444.0,no,no,cellular,8,mar,157.0,3,206,6,success,no
43242,51,admin.,married,tertiary,no,0.0,yes,yes,cellular,8,mar,124.0,2,-1,0,unknown,yes
43243,64,unemployed,divorced,secondary,no,588.0,no,no,cellular,8,mar,409.0,1,-1,0,unknown,yes
43244,59,unemployed,married,secondary,no,957.0,no,no,cellular,8,mar,301.0,1,89,2,success,yes
43245,33,management,single,tertiary,no,224.0,no,no,cellular,8,mar,241.0,2,-1,0,unknown,yes
43246,36,blue-collar,married,unknown,no,444.0,no,no,cellular,8,mar,139.0,6,279,2,failure,no
43247,35,management,married,tertiary,no,2161.0,no,no,cellular,9,mar,139.0,2,181,3,success,yes
43248,69,retired,married,unknown,no,426.0,no,no,telephone,9,mar,225.0,1,90,1,success,yes
43249,31,management,single,tertiary,no,147.0,no,no,cellular,9,mar,469.0,1,181,2,success,yes
43250,73,retired,married,primary,no,508.0,no,no,cellular,9,mar,176.0,1,-1,0,unknown,yes
43251,76,retired,divorced,primary,no,802.0,no,no,cellular,9,mar,241.0,1,181,5,success,yes
43252,35,technician,married,secondary,no,294.0,yes,no,cellular,9,mar,301.0,1,90,4,success,yes
43253,28,management,single,tertiary,no,1825.0,no,no,cellular,9,mar,236.0,1,-1,0,unknown,yes
43254,34,management,married,tertiary,no,158.0,no,no,cellular,9,mar,212.0,3,181,6,success,yes
43255,33,management,married,tertiary,no,0.0,yes,no,cellular,9,mar,305.0,1,326,1,success,yes
43256,36,services,married,secondary,no,4721.0,no,no,cellular,9,mar,288.0,2,90,3,success,yes
43257,44,management,married,unknown,no,282.0,no,no,cellular,9,mar,700.0,2,154,3,success,yes
43258,19,student,single,unknown,no,108.0,no,no,cellular,9,mar,273.0,2,182,1,success,yes
43259,29,management,single,tertiary,no,2344.0,yes,no,cellular,9,mar,265.0,2,-1,0,unknown,no
43260,28,management,single,tertiary,no,187.0,no,no,cellular,9,mar,295.0,1,-1,0,unknown,yes
43261,51,blue-collar,married,primary,no,3764.0,no,no,telephone,9,mar,450.0,3,181,6,success,yes
43262,52,unemployed,married,secondary,no,1416.0,no,no,cellular,10,mar,436.0,2,182,1,success,yes
43263,61,retired,married,secondary,no,2801.0,yes,yes,cellular,10,mar,239.0,1,-1,0,unknown,yes
43264,51,admin.,divorced,tertiary,no,66.0,yes,no,cellular,10,mar,138.0,1,478,2,failure,no
43265,29,admin.,single,secondary,no,1448.0,no,no,cellular,10,mar,217.0,1,184,7,other,no
43266,70,retired,married,unknown,no,647.0,no,no,telephone,10,mar,152.0,1,348,1,failure,no
43267,46,management,divorced,tertiary,no,461.0,no,no,cellular,10,mar,127.0,1,70,2,success,no
43268,71,retired,married,primary,no,2171.0,no,no,cellular,10,mar,625.0,4,-1,0,unknown,no
43269,39,management,married,tertiary,no,494.0,no,no,cellular,10,mar,106.0,2,478,3,failure,yes
43270,58,management,married,tertiary,no,1016.0,no,no,telephone,11,mar,78.0,2,91,1,failure,no
43271,37,management,married,tertiary,no,0.0,no,no,cellular,11,mar,129.0,4,107,2,failure,no
43272,26,admin.,single,tertiary,no,3730.0,yes,no,cellular,11,mar,93.0,1,98,4,other,no
43273,79,retired,married,primary,no,3025.0,no,no,telephone,11,mar,184.0,1,90,6,success,no
43274,37,unemployed,married,secondary,no,1978.0,no,no,cellular,11,mar,335.0,1,-1,0,unknown,yes
43275,29,management,single,tertiary,no,1351.0,no,no,cellular,11,mar,228.0,1,91,1,failure,no
43276,75,retired,married,primary,no,1765.0,no,no,telephone,11,mar,282.0,2,181,2,success,no
43277,64,retired,married,primary,no,43.0,no,no,cellular,11,mar,117.0,1,91,1,success,no
43278,54,management,divorced,tertiary,no,7010.0,no,no,cellular,11,mar,275.0,2,-1,0,unknown,no
43279,33,self-employed,married,tertiary,no,1676.0,yes,no,cellular,12,mar,102.0,2,184,2,failure,no
43280,27,management,single,tertiary,no,948.0,yes,no,cellular,12,mar,121.0,2,207,1,failure,no
43281,80,retired,married,primary,no,155.0,no,no,telephone,12,mar,290.0,1,93,2,success,yes
43282,46,blue-collar,married,secondary,no,640.0,yes,no,cellular,12,mar,215.0,1,182,4,success,yes
43283,61,admin.,married,secondary,no,4608.0,no,no,cellular,12,mar,212.0,1,-1,0,unknown,yes
43284,72,retired,married,secondary,no,951.0,no,yes,cellular,12,mar,229.0,3,339,1,failure,yes
43285,36,management,married,tertiary,no,495.0,no,no,cellular,12,mar,213.0,3,182,6,success,yes
43286,40,management,single,tertiary,no,1509.0,no,no,cellular,15,mar,144.0,2,124,1,failure,no
43287,41,management,married,tertiary,no,298.0,no,no,cellular,15,mar,209.0,2,315,4,failure,no
43288,33,technician,married,secondary,no,1.0,yes,no,cellular,15,mar,261.0,4,-1,0,unknown,no
43289,27,student,single,secondary,no,3754.0,no,no,cellular,15,mar,106.0,3,98,1,other,no
43290,77,retired,married,primary,no,29340.0,no,no,cellular,15,mar,257.0,1,91,2,other,yes
43291,74,retired,married,tertiary,no,1843.0,no,no,cellular,15,mar,192.0,1,185,2,success,yes
43292,30,management,married,tertiary,no,1077.0,no,no,cellular,15,mar,151.0,1,96,1,failure,no
43293,25,student,single,unknown,no,839.0,no,no,cellular,15,mar,109.0,1,181,2,other,no
43294,35,blue-collar,married,secondary,no,262.0,no,no,cellular,15,mar,427.0,1,181,3,success,yes
43295,42,admin.,married,secondary,no,16517.0,no,no,cellular,15,mar,549.0,5,203,4,failure,no
43296,82,retired,divorced,primary,no,0.0,no,no,telephone,15,mar,506.0,2,195,1,other,yes
43297,33,admin.,single,secondary,no,206.0,yes,no,cellular,15,mar,287.0,2,-1,0,unknown,no
43298,67,retired,divorced,primary,no,2027.0,no,no,cellular,15,mar,161.0,2,-1,0,unknown,yes
43299,71,retired,married,tertiary,no,3561.0,no,no,telephone,15,mar,577.0,7,-1,0,unknown,yes
43300,75,retired,divorced,primary,no,852.0,no,no,cellular,15,mar,341.0,1,-1,0,unknown,no
43301,41,admin.,divorced,secondary,no,6046.0,yes,yes,telephone,15,mar,300.0,6,182,2,success,yes
43302,51,blue-collar,married,primary,no,3844.0,no,no,cellular,15,mar,195.0,2,215,1,other,no
43303,42,management,married,tertiary,no,1205.0,no,no,telephone,15,mar,129.0,1,188,2,success,no
43304,34,blue-collar,divorced,tertiary,no,12409.0,no,no,cellular,16,mar,189.0,1,480,4,other,no
43305,38,housemaid,single,secondary,no,465.0,yes,no,cellular,16,mar,180.0,1,302,3,success,yes
43306,38,management,married,unknown,no,76.0,no,no,cellular,16,mar,261.0,1,-1,0,unknown,yes
43307,60,retired,married,secondary,no,8332.0,no,no,cellular,16,mar,279.0,1,194,7,other,yes
43308,47,housemaid,single,tertiary,no,3232.0,no,no,telephone,16,mar,294.0,1,274,2,failure,no
43309,60,retired,divorced,secondary,no,514.0,no,no,cellular,16,mar,263.0,1,124,9,other,yes
43310,53,admin.,married,secondary,no,1796.0,no,no,telephone,16,mar,295.0,1,91,2,success,yes
43311,61,retired,married,secondary,no,5196.0,no,no,telephone,16,mar,244.0,2,95,4,other,no
43312,51,management,married,tertiary,no,1612.0,no,no,cellular,16,mar,384.0,1,182,5,failure,no
43313,29,management,single,tertiary,no,874.0,yes,no,cellular,16,mar,231.0,1,181,2,success,yes
43314,70,retired,married,primary,no,3782.0,no,no,cellular,16,mar,618.0,1,-1,0,unknown,no
43315,86,retired,married,primary,no,1817.0,no,no,cellular,16,mar,272.0,3,-1,0,unknown,no
43316,64,retired,married,primary,no,2140.0,no,no,cellular,16,mar,881.0,3,155,2,failure,yes
43317,32,management,single,tertiary,no,1619.0,no,no,cellular,17,mar,184.0,1,321,2,success,no
43318,28,admin.,married,secondary,no,897.0,no,no,cellular,17,mar,395.0,1,285,1,success,no
43319,35,unemployed,single,secondary,no,295.0,no,no,unknown,17,mar,473.0,1,-1,0,unknown,yes
43320,31,student,single,tertiary,no,64.0,no,no,cellular,17,mar,181.0,2,183,3,failure,no
43321,31,student,single,unknown,no,7826.0,no,no,telephone,17,mar,133.0,7,-1,0,unknown,no
43322,22,self-employed,single,tertiary,no,780.0,no,no,cellular,17,mar,272.0,3,-1,0,unknown,yes
43323,54,services,divorced,secondary,no,0.0,no,no,cellular,18,mar,362.0,1,290,3,success,yes
43324,59,retired,married,secondary,no,2126.0,no,no,cellular,18,mar,359.0,1,343,1,failure,no
43325,35,admin.,married,secondary,no,304.0,no,no,cellular,18,mar,237.0,1,-1,0,unknown,yes
43326,58,blue-collar,married,primary,no,1965.0,no,no,cellular,18,mar,125.0,1,-1,0,unknown,no
43327,27,technician,single,tertiary,no,1976.0,no,no,cellular,18,mar,394.0,2,101,1,other,no
43328,46,management,divorced,tertiary,no,624.0,no,no,cellular,18,mar,420.0,1,276,1,other,yes
43329,25,blue-collar,single,secondary,no,303.0,no,no,cellular,18,mar,265.0,1,-1,0,unknown,yes
43330,46,management,married,tertiary,no,273.0,yes,no,cellular,18,mar,910.0,2,184,4,success,yes
43331,59,management,married,tertiary,no,3342.0,no,no,cellular,18,mar,467.0,2,188,6,other,yes
43332,86,retired,married,secondary,no,1503.0,no,no,telephone,18,mar,165.0,3,101,1,other,no
43333,35,technician,single,secondary,no,1227.0,no,no,cellular,18,mar,593.0,4,90,6,other,yes
43334,52,technician,single,secondary,no,436.0,no,yes,unknown,22,mar,95.0,1,-1,0,unknown,yes
43335,22,technician,single,secondary,no,283.0,yes,no,cellular,22,mar,254.0,2,-1,0,unknown,yes
43336,31,management,single,tertiary,no,3384.0,no,no,cellular,22,mar,247.0,3,187,3,success,yes
43337,43,management,divorced,tertiary,no,2367.0,no,no,cellular,22,mar,173.0,2,181,4,success,yes
43338,35,management,single,tertiary,no,5958.0,yes,no,cellular,22,mar,215.0,1,-1,0,unknown,yes
43339,60,admin.,married,secondary,no,3735.0,no,no,cellular,22,mar,248.0,1,90,10,success,yes
43340,37,technician,married,secondary,no,1458.0,no,no,cellular,22,mar,344.0,1,326,1,success,no
43341,54,management,married,secondary,no,2693.0,no,no,cellular,22,mar,222.0,1,188,6,other,yes
43342,27,management,single,tertiary,no,6791.0,no,no,telephone,22,mar,174.0,2,229,28,success,no
43343,72,retired,married,primary,no,4657.0,no,no,telephone,23,mar,255.0,1,91,8,success,yes
43344,42,unemployed,married,secondary,no,0.0,yes,yes,cellular,23,mar,158.0,1,330,12,failure,no
43345,29,self-employed,single,tertiary,no,3290.0,no,no,cellular,23,mar,136.0,1,291,2,success,yes
43346,29,self-employed,single,tertiary,no,655.0,no,no,cellular,23,mar,273.0,1,-1,0,unknown,yes
43347,30,student,single,secondary,no,1681.0,no,no,cellular,23,mar,128.0,1,106,2,success,yes
43348,28,management,single,tertiary,no,866.0,no,no,cellular,23,mar,191.0,2,-1,0,unknown,yes
43349,43,services,married,secondary,no,774.0,no,no,cellular,25,mar,101.0,1,421,1,success,yes
43350,37,services,married,secondary,no,2678.0,no,no,cellular,25,mar,156.0,1,-1,0,unknown,yes
43351,46,management,single,secondary,no,5993.0,no,no,cellular,25,mar,151.0,1,184,2,failure,no
43352,62,management,married,tertiary,no,3371.0,no,no,cellular,25,mar,187.0,1,178,2,success,yes
43353,20,student,single,unknown,no,179.0,no,no,cellular,25,mar,196.0,3,182,3,failure,no
43354,77,management,married,tertiary,no,5619.0,no,no,cellular,25,mar,189.0,1,-1,0,unknown,no
43355,26,management,single,tertiary,no,1370.0,no,no,cellular,25,mar,231.0,1,295,1,other,no
43356,57,management,married,tertiary,no,10583.0,no,no,cellular,25,mar,272.0,1,178,6,success,yes
43357,58,services,married,secondary,no,307.0,no,no,telephone,25,mar,282.0,2,-1,0,unknown,no
43358,26,student,married,tertiary,no,8750.0,no,no,cellular,26,mar,98.0,2,-1,0,unknown,no
43359,57,housemaid,married,primary,no,780.0,no,no,cellular,26,mar,94.0,2,-1,0,unknown,no
43360,33,management,single,tertiary,no,4176.0,no,no,cellular,26,mar,288.0,3,-1,0,unknown,yes
43361,47,management,single,tertiary,no,334.0,yes,no,cellular,26,mar,360.0,1,326,8,failure,yes
43362,60,retired,married,secondary,no,2060.0,no,no,cellular,26,mar,454.0,1,88,3,other,no
43363,39,technician,single,tertiary,no,393.0,no,no,cellular,26,mar,281.0,1,-1,0,unknown,yes
43364,30,management,married,tertiary,no,2994.0,yes,no,cellular,26,mar,156.0,1,137,1,other,no
43365,82,retired,divorced,primary,no,1419.0,no,no,telephone,26,mar,139.0,1,-1,0,unknown,no
43366,59,retired,married,primary,no,4007.0,no,no,cellular,26,mar,157.0,2,116,4,failure,no
43367,72,retired,married,primary,no,0.0,no,no,cellular,26,mar,201.0,3,191,3,failure,no
43368,35,admin.,married,tertiary,no,957.0,yes,no,cellular,26,mar,263.0,4,667,4,failure,no
43369,70,management,married,tertiary,no,1295.0,no,no,cellular,26,mar,698.0,1,-1,0,unknown,no
43370,30,self-employed,single,tertiary,no,916.0,no,no,cellular,29,mar,92.0,2,90,2,success,yes
43371,36,admin.,married,tertiary,no,1145.0,yes,no,cellular,29,mar,198.0,2,181,3,failure,no
43372,45,technician,married,secondary,no,2981.0,yes,yes,cellular,29,mar,88.0,3,311,3,failure,no
43373,31,management,single,tertiary,no,4319.0,yes,no,cellular,29,mar,515.0,2,334,5,failure,no
43374,51,admin.,married,secondary,no,1204.0,no,no,cellular,29,mar,317.0,4,-1,0,unknown,no
43375,31,management,single,tertiary,no,522.0,no,no,telephone,29,mar,113.0,4,-1,0,unknown,no
43376,28,admin.,single,tertiary,no,832.0,no,no,telephone,29,mar,433.0,3,342,1,failure,yes
43377,42,technician,married,secondary,no,2152.0,no,no,cellular,30,mar,361.0,2,181,2,failure,no
43378,40,admin.,married,secondary,no,3126.0,yes,no,cellular,30,mar,186.0,2,90,5,failure,no
43379,57,management,divorced,tertiary,no,3287.0,no,no,cellular,30,mar,277.0,2,337,1,success,yes
43380,23,services,single,secondary,no,488.0,no,no,cellular,30,mar,236.0,1,92,2,other,yes
43381,56,housemaid,single,tertiary,no,1947.0,no,no,unknown,30,mar,110.0,1,-1,0,unknown,yes
43382,31,management,single,tertiary,no,9629.0,no,no,cellular,30,mar,371.0,1,174,4,failure,no
43383,33,admin.,single,tertiary,no,7608.0,no,no,cellular,30,mar,238.0,4,-1,0,unknown,yes
43384,44,admin.,divorced,tertiary,no,558.0,yes,no,cellular,31,mar,262.0,2,-1,0,unknown,yes
43385,80,retired,divorced,primary,no,235.0,no,no,cellular,31,mar,577.0,1,223,3,other,yes
43386,47,management,married,tertiary,no,288.0,no,no,cellular,31,mar,193.0,1,181,1,success,yes
43387,27,student,single,secondary,no,6036.0,no,no,cellular,31,mar,175.0,1,181,1,failure,yes
43388,27,self-employed,single,tertiary,no,1393.0,no,no,cellular,31,mar,382.0,1,271,1,failure,no
43389,34,blue-collar,married,primary,no,1666.0,yes,no,unknown,31,mar,30.0,1,-1,0,unknown,no
43390,26,management,single,tertiary,no,3.0,yes,yes,cellular,1,apr,149.0,1,350,1,success,yes
43391,61,management,married,tertiary,no,0.0,yes,yes,cellular,1,apr,158.0,1,115,2,failure,no
43392,50,technician,divorced,secondary,no,0.0,no,no,cellular,1,apr,280.0,1,184,3,success,yes
43393,84,retired,married,secondary,no,81204.0,no,no,telephone,1,apr,390.0,1,94,3,success,yes
43394,86,retired,married,primary,no,5236.0,no,no,telephone,1,apr,558.0,2,-1,0,unknown,yes
43395,33,technician,single,secondary,no,234.0,no,no,cellular,1,apr,176.0,1,370,2,failure,no
43396,46,management,married,unknown,no,2466.0,no,no,telephone,1,apr,216.0,3,370,1,failure,yes
43397,26,management,single,tertiary,no,7628.0,no,no,cellular,1,apr,263.0,1,-1,0,unknown,no
43398,45,technician,married,secondary,no,1348.0,no,yes,cellular,1,apr,358.0,2,-1,0,unknown,yes
43399,60,blue-collar,married,primary,no,7929.0,no,no,unknown,1,apr,111.0,1,-1,0,unknown,yes
43400,47,admin.,married,secondary,no,70.0,yes,no,cellular,5,apr,144.0,4,374,2,success,yes
43401,53,blue-collar,married,secondary,no,3079.0,no,no,cellular,5,apr,759.0,1,-1,0,unknown,no
43402,53,admin.,married,secondary,no,459.0,no,no,cellular,5,apr,558.0,1,-1,0,unknown,yes
43403,54,technician,single,tertiary,no,118.0,no,no,cellular,5,apr,280.0,1,-1,0,unknown,yes
43404,54,technician,married,secondary,no,2102.0,yes,no,cellular,5,apr,547.0,1,626,2,failure,yes
43405,34,blue-collar,married,secondary,no,800.0,no,no,cellular,5,apr,144.0,1,-1,0,unknown,yes
43406,70,retired,married,tertiary,no,15834.0,no,no,cellular,5,apr,172.0,3,186,1,failure,no
43407,44,management,married,secondary,no,2897.0,no,no,cellular,5,apr,296.0,1,180,4,other,no
